# Generated 2020-07-20 by Glenn Larsson (@pro_integritate). Creative Commons Attribution 
2020-07-20, "_415163.exe.bin", -, 7d92a552e271b7a259a7b576a0ee05c5, a349b37dc39667194c1cde90c39d900120e054c6, 06d659d5efc7ec2b3679de2a31b9e7f06ada819b90baed295997f1f25e13bb0d, 24576:upngU6krtcu256w8IMMxjrsHqvnc/OfS6:ynt532sFIFmKvnc/Or,"_415163.exe.bin", MS CAB format, 885060 bytes, -, -
2020-07-20, "Mozi", "http://183.130.64.217:46866/Mozi.m", 9a111588a7db15b796421bd13a949cd4, 034c8c51a58be11ca620ce3eb0d43d5a59275d2f, e15e93db3ce3a8a22adb4b18e0e37b93f39c495e4a97008f9b1a9a42e1fac2b0, 1536:pymLLU1F5kHIrIj0D6rhfd+lK3exiTCzxNtI4sZLi6UEbFEBFaW1EH6t6wfPP/Q:2F+ooxalK3exiTOijZLdUEbFlWPP/Q,"415288.bin.TMP", Linux executable (ELF), 95268 bytes, -, -
2020-07-20, "Mozi", "http://211.137.225.113:46752/Mozi.m", 635d926cace851bef7df910d8cb5f647, 543282811f7ec6ab8743f5ab877c040b16ed9a10, bba18438991935a5fb91c8f315d08792c2326b2ce19f2be117f7dab984c47bdf, 3072:6X8JNZXopYyKyI/LvKtL2faYk+djHdiDI0eXaBLTRP4otGP/x:6Xs4pYy6/LKR2SrsTkDI0eXaBBxwP5,"415287.bin.TMP", Linux executable (ELF), 123528 bytes, -, -
2020-07-20, "Mozi", "http://218.21.170.238:52762/Mozi.m", 9a111588a7db15b796421bd13a949cd4, 034c8c51a58be11ca620ce3eb0d43d5a59275d2f, e15e93db3ce3a8a22adb4b18e0e37b93f39c495e4a97008f9b1a9a42e1fac2b0, 1536:pymLLU1F5kHIrIj0D6rhfd+lK3exiTCzxNtI4sZLi6UEbFEBFaW1EH6t6wfPP/Q:2F+ooxalK3exiTOijZLdUEbFlWPP/Q,"415121.bin.TMP", Linux executable (ELF), 95268 bytes, -, -
2020-07-20, "Mozi", "http://218.21.170.249:57826/Mozi.m", 781228e0a889c0624a5f1d8e9f5b0b30, e7f6bf55ee9477a4208f0253d94deff4453aaa64, 832fb4090879c1bebe75bea939a9c5724dbf87898febd425f94f7e03ee687d3b, 3072:Lp2ANLHdrdTZvaSx6voDSnTi2Zr/G5kdstkUtfR1sAP/y:LF1HdrdFdrWnpp/G50sdfRmAPa,"415191.bin.TMP", Linux executable (ELF), 123164 bytes, -, -
2020-07-20, "Mozi", "http://222.74.186.176:57900/Mozi.m", 781228e0a889c0624a5f1d8e9f5b0b30, e7f6bf55ee9477a4208f0253d94deff4453aaa64, 832fb4090879c1bebe75bea939a9c5724dbf87898febd425f94f7e03ee687d3b, 3072:Lp2ANLHdrdTZvaSx6voDSnTi2Zr/G5kdstkUtfR1sAP/y:LF1HdrdFdrWnpp/G50sdfRmAPa,"415126.bin.TMP", Linux executable (ELF), 123164 bytes, -, -
2020-07-20, "Mozi", "http://223.93.157.236:38450/Mozi.m", 635d926cace851bef7df910d8cb5f647, 543282811f7ec6ab8743f5ab877c040b16ed9a10, bba18438991935a5fb91c8f315d08792c2326b2ce19f2be117f7dab984c47bdf, 3072:6X8JNZXopYyKyI/LvKtL2faYk+djHdiDI0eXaBLTRP4otGP/x:6Xs4pYy6/LKR2SrsTkDI0eXaBBxwP5,"415443.bin.TMP", Linux executable (ELF), 123528 bytes, -, -
2020-07-20, "Mozi", "http://27.41.140.41:57429/Mozi.m", 4dde761681684d7edad4e5e1ffdb940b, 2327be693bc11a618c380d7d3abc2382d870d48b, d546509ab6670f9ff31783ed72875dfc0f37fa2b666bd5870eecaaed2ebea4a8, 1536:3aQiZDMyqIlMBZ/R0F4E4kcHiNq98wk9njKZjjLuYo68864sNHFEzv7Ld76divkE:KzDMyqIMBZ/R0ufhBmgZy9yNsNmPtcE,"415160.bin.TMP", Linux executable (ELF), 108808 bytes, -, -
2020-07-20, "Mozi", "http://27.41.158.114:41741/Mozi.m", 4dde761681684d7edad4e5e1ffdb940b, 2327be693bc11a618c380d7d3abc2382d870d48b, d546509ab6670f9ff31783ed72875dfc0f37fa2b666bd5870eecaaed2ebea4a8, 1536:3aQiZDMyqIlMBZ/R0F4E4kcHiNq98wk9njKZjjLuYo68864sNHFEzv7Ld76divkE:KzDMyqIMBZ/R0ufhBmgZy9yNsNmPtcE,"415192.bin.TMP", Linux executable (ELF), 108808 bytes, -, -
2020-07-20, "Mozi", "http://27.41.213.170:45615/Mozi.m", 4dde761681684d7edad4e5e1ffdb940b, 2327be693bc11a618c380d7d3abc2382d870d48b, d546509ab6670f9ff31783ed72875dfc0f37fa2b666bd5870eecaaed2ebea4a8, 1536:3aQiZDMyqIlMBZ/R0F4E4kcHiNq98wk9njKZjjLuYo68864sNHFEzv7Ld76divkE:KzDMyqIMBZ/R0ufhBmgZy9yNsNmPtcE,"415433.bin.TMP", Linux executable (ELF), 108808 bytes, -, -
2020-07-20, "Mozi", "http://27.41.227.33:55372/Mozi.m", 4dde761681684d7edad4e5e1ffdb940b, 2327be693bc11a618c380d7d3abc2382d870d48b, d546509ab6670f9ff31783ed72875dfc0f37fa2b666bd5870eecaaed2ebea4a8, 1536:3aQiZDMyqIlMBZ/R0F4E4kcHiNq98wk9njKZjjLuYo68864sNHFEzv7Ld76divkE:KzDMyqIMBZ/R0ufhBmgZy9yNsNmPtcE,"415157.bin.TMP", Linux executable (ELF), 108808 bytes, -, -
2020-07-20, "Mozi", "http://36.107.233.232:34254/Mozi.m", 9a111588a7db15b796421bd13a949cd4, 034c8c51a58be11ca620ce3eb0d43d5a59275d2f, e15e93db3ce3a8a22adb4b18e0e37b93f39c495e4a97008f9b1a9a42e1fac2b0, 1536:pymLLU1F5kHIrIj0D6rhfd+lK3exiTCzxNtI4sZLi6UEbFEBFaW1EH6t6wfPP/Q:2F+ooxalK3exiTOijZLdUEbFlWPP/Q,"415445.bin.TMP", Linux executable (ELF), 95268 bytes, -, -
2020-07-20, "Mozi", "http://36.32.203.213:42774/Mozi.m", 4dde761681684d7edad4e5e1ffdb940b, 2327be693bc11a618c380d7d3abc2382d870d48b, d546509ab6670f9ff31783ed72875dfc0f37fa2b666bd5870eecaaed2ebea4a8, 1536:3aQiZDMyqIlMBZ/R0F4E4kcHiNq98wk9njKZjjLuYo68864sNHFEzv7Ld76divkE:KzDMyqIMBZ/R0ufhBmgZy9yNsNmPtcE,"415071.bin.TMP", Linux executable (ELF), 108808 bytes, -, -
2020-07-20, "Mozi", "http://36.33.133.195:52260/Mozi.m", 4dde761681684d7edad4e5e1ffdb940b, 2327be693bc11a618c380d7d3abc2382d870d48b, d546509ab6670f9ff31783ed72875dfc0f37fa2b666bd5870eecaaed2ebea4a8, 1536:3aQiZDMyqIlMBZ/R0F4E4kcHiNq98wk9njKZjjLuYo68864sNHFEzv7Ld76divkE:KzDMyqIMBZ/R0ufhBmgZy9yNsNmPtcE,"415122.bin.TMP", Linux executable (ELF), 108808 bytes, -, -
2020-07-20, "Mozi", "http://36.33.133.235:41438/Mozi.m", 4dde761681684d7edad4e5e1ffdb940b, 2327be693bc11a618c380d7d3abc2382d870d48b, d546509ab6670f9ff31783ed72875dfc0f37fa2b666bd5870eecaaed2ebea4a8, 1536:3aQiZDMyqIlMBZ/R0F4E4kcHiNq98wk9njKZjjLuYo68864sNHFEzv7Ld76divkE:KzDMyqIMBZ/R0ufhBmgZy9yNsNmPtcE,"415442.bin.TMP", Linux executable (ELF), 108808 bytes, -, -
2020-07-20, "Mozi", "http://42.115.68.140:56775/Mozi.m", 849b165f28ae8b1cebe0c7430f44aff3, 1e3605f5a7c3b0ed8dd0333660e9b43431f395bd, c6f6ca23761292552e6ea5f12496dc9c73374be0c5f9d0b2142ca3ae0bb8fe14, 3072:vDH1Y9gKmUr3SD+NQ39o+F1+AehjW6Bh1ciG1qp5oiM:vDV2zmUjGv39o+F1+NJj1G1qp5oiM,"415283.bin.TMP", Linux executable (ELF), 129280 bytes, -, -
2020-07-20, "Mozi", "http://49.143.32.92:3786/Mozi.m", 9a111588a7db15b796421bd13a949cd4, 034c8c51a58be11ca620ce3eb0d43d5a59275d2f, e15e93db3ce3a8a22adb4b18e0e37b93f39c495e4a97008f9b1a9a42e1fac2b0, 1536:pymLLU1F5kHIrIj0D6rhfd+lK3exiTCzxNtI4sZLi6UEbFEBFaW1EH6t6wfPP/Q:2F+ooxalK3exiTOijZLdUEbFlWPP/Q,"415440.bin.TMP", Linux executable (ELF), 95268 bytes, -, -
2020-07-20, "Mozi", "http://49.68.205.221:54682/Mozi.m", 9a111588a7db15b796421bd13a949cd4, 034c8c51a58be11ca620ce3eb0d43d5a59275d2f, e15e93db3ce3a8a22adb4b18e0e37b93f39c495e4a97008f9b1a9a42e1fac2b0, 1536:pymLLU1F5kHIrIj0D6rhfd+lK3exiTCzxNtI4sZLi6UEbFEBFaW1EH6t6wfPP/Q:2F+ooxalK3exiTOijZLdUEbFlWPP/Q,"415198.bin.TMP", Linux executable (ELF), 95268 bytes, -, -
2020-07-20, "Mozi", "http://49.81.169.9:48001/Mozi.m", 9a111588a7db15b796421bd13a949cd4, 034c8c51a58be11ca620ce3eb0d43d5a59275d2f, e15e93db3ce3a8a22adb4b18e0e37b93f39c495e4a97008f9b1a9a42e1fac2b0, 1536:pymLLU1F5kHIrIj0D6rhfd+lK3exiTCzxNtI4sZLi6UEbFEBFaW1EH6t6wfPP/Q:2F+ooxalK3exiTOijZLdUEbFlWPP/Q,"415067.bin.TMP", Linux executable (ELF), 95268 bytes, -, -
2020-07-20, "Mozi", "http://49.81.239.65:35456/Mozi.m", 9a111588a7db15b796421bd13a949cd4, 034c8c51a58be11ca620ce3eb0d43d5a59275d2f, e15e93db3ce3a8a22adb4b18e0e37b93f39c495e4a97008f9b1a9a42e1fac2b0, 1536:pymLLU1F5kHIrIj0D6rhfd+lK3exiTCzxNtI4sZLi6UEbFEBFaW1EH6t6wfPP/Q:2F+ooxalK3exiTOijZLdUEbFlWPP/Q,"415046.bin.TMP", Linux executable (ELF), 95268 bytes, -, -
2020-07-20, "Mozi", "http://49.84.58.62:33685/Mozi.m", 9a111588a7db15b796421bd13a949cd4, 034c8c51a58be11ca620ce3eb0d43d5a59275d2f, e15e93db3ce3a8a22adb4b18e0e37b93f39c495e4a97008f9b1a9a42e1fac2b0, 1536:pymLLU1F5kHIrIj0D6rhfd+lK3exiTCzxNtI4sZLi6UEbFEBFaW1EH6t6wfPP/Q:2F+ooxalK3exiTOijZLdUEbFlWPP/Q,"415158.bin.TMP", Linux executable (ELF), 95268 bytes, -, -
2020-07-20, "None", "http://104.237.252.62/zehir/z3hir.x86", b58c3b58fb79283da741ec388e4c94ca, 75de282f1ac164ea4fb00cf062debb070a476207, becee556ab3026b41d3d454f13fe988f59fb51e8b6ef22b9afe507548bac8dd1, 768:UN8fWlfoQmQAXV7E/QciiRcaYyE87msqAxTHqI:IMNXFl76NK8tqsr,"415233.bin.TMP", Linux executable (ELF), 29912 bytes, -, -
2020-07-20, "None", "http://124.160.126.238/tq.exe", 9450249ae964853a51d6b55cd55c373e, a716ed5e7506e0c5f166c2635de55cc4a700c4c9, 5fb20cca77d85fedf3653f24c8109d985c946955ad50ffd18bff9e33d64bc5ef, 12288:/mA7JUqGkJOUJdWwJwnTT9/QyzfJtws4YSrraj1gXna6aCPcLojbcf8FZ:FvJZr6B/lgYbdCPcIy,"415162.bin.TMP", Windows executable (MZ), 701440 bytes, rh:1a9c0b916b1e18b0cd0d78bfeb268c32, mh:96a861ea44f55052e34ad3b930bd1430
2020-07-20, "None", "http://pycssltsdywinnersinternationalevangelix.duckdns.org/pycdoc/vbc.exe", 5ce5eb588e9e7e0a52c1666fbb1f96ed, edc676c3550312bde4348e6e1b7e5eb0d9cdc462, 0c7d7f82ce32a8e7938fc1611ebb0cac3b01ae53bfe67733185a7a301aaa9e83, 6144:AEbkSsHZu+EFNzYRUIt8tyhB7bwimHsQGKnB6SaIXn9x1MVgjYf:AW2INYRDWtmmMQdwG9xrY,"415154.bin.TMP", Windows executable (MZ), 347432 bytes, rh:6e38253288cc04d3862d7fe602d2ecac, mh:c588de563ebb3cde0db5537c9d4b98e2
2020-07-20, "None", "http://rahtyse.club/bjn1.exe", f42360653809d146f0520d3c637eb884, 0afa923bad4513a9e29bb4062be8fb09745bb96d, a3cd4c88cc48bcfd7ad16fd851948010f273215ce0c11b3538defba8f440bd0e, 3072:Qgw6MMfcF9Uk1Mwt3JpCGYrrc8oIDG44SwAEHXk:Ql6MMfckYLLYrQ1YG4S,"415161.bin.TMP", Windows executable (MZ), 199168 bytes, nh:6d20a15ffb6623b6d0d5a12443402bb3, mh:29387192323a633c394c55e481b3319f
2020-07-20, "None", "http://rinyr.club/rweu1.exe", e784859921372cc0cc137ae6b0e5f550, 2c01f40e92970a7e6af23a57e37128d0a8c7f64b, fba56f8938760d6d1b752f0f1ef367fd65dad8a716eec9180c9505dd20c624f1, 1536:/mgNPuVR9JeMM40rXcF9EG7wdSZ1Mxc5g1zA1E+pv9g1ZKYrGdC7DBqkba3swQEd:+gA6MMHcF9UQ1MpIJpCGYr6a7wQE8Xs,"415155.bin.TMP", Windows executable (MZ), 199168 bytes, nh:7fd6c399914d7f596623da03c1147adb, mh:29387192323a633c394c55e481b3319f
2020-07-20, "None", "http://salesforce-ibmcloud.kozow.com/dinb/79slKbtScvtwoCirw.exe", 3e444097a710ba080d921004e26ae08a, 64e717e33ad9d590aafad09f137f8555c679f900, 2d0e112a742f88579d78f0a2feab230d56bc2d4e5c8b07ec4fa5ef45f482b11a, 12288:718oLV1q9I6/kVdSCZxRJDycod+ik4g8ylSoDCecckx7YS:jLVuaWYrE3oDgV,"415180.bin.TMP", Windows executable (MZ), 655872 bytes, nh:62f55dfc274d2f93363eac0cc6a9e4df, mh:0b7fb4e9a03c1a2ca31dd176cea58323
2020-07-20, "None", "http://salesforce-ibmcloud.kozow.com/dinb/iqbtcvforWiTEi.exe", 4a3b3aa0b72d467be7321ceac9d3db92, 372f76c2c637d3ff96a9851a5a63adb8b5a3033f, e2a5f032f531b0dba4379de8da36ad1e5617d4b5630bfeeb1db7ca75cf976dcc, 12288:oeIdz1AOQ71q9I6/kldSCGDyaod+ik4g8y3SoDOD/hqCjhZCdBUk:oL1AP7OPW2rEloDahqO,"415181.bin.TMP", Windows executable (MZ), 656896 bytes, nh:be1f3e1e615e2a8591c626c1b3dccfea, mh:7218d8f922e75b5473026a91376106a2
2020-07-20, "RemcosRAT", "http://salesforce-ibmcloud.kozow.com/dinb/Hjslroi_Signed_rmcs.exe", 3deef4da6f48a97fb43cb82434adf495, ee38733562bc1d7c48bf2990af0b87f05baaf7af, bf9e953c433f1108878018fba685844d8cd89171a40b9387386e4dc89c1ca981, 24576:6gtGHnojb+sr80kwyjUcszLuVU0dEuXXJ+CYGz3iXc8kWSmnaQ:6ggHYYe4UcszLuVU0dEgXJ+CYGzKRS8T,"415178.bin.TMP", Windows executable (MZ), 1013928 bytes, nh:e457fbae1dd166a0c89d244ac03f4e93, -
2020-07-20, "script", "http://194.87.138.51/SnOoPy.sh", e75ed2dc5db933e17ec251af07c5fd80, 8e17d28b055055142a9c921afed0400280b4974f, 466e1ea62698f4dabbb9d3152a78c2bf51591f8f1560d6751f685bba30c3097d, 12:q0FQLk5ew0FQLr0w8SA0FQLK90FQLLoj0FQLFIqs0FQL7m0FQLFIkq0FQLv2/0Fz:vNAh80dSxkGog2h0T2lejT8Tsej2p2y,"415185.bin.TMP", Unix shell script (.sh), 2098 bytes, -, -
2020-07-20, "shellscript", "http://45.143.223.111/InsaneSec.sh", 422fd8d4c910d8538703be12d80bf279, ad2b33ffece5bae49efa07a668c00661402e0f5c, 96f6355fdeffe5d6f229d21f4d536b3a80e42cc2c61ab6c263e69b22b611cf84, 384:t5M5M5M5M5M5M5M5M5M5M5M5M5c5M5M5M5M5M5M5M5M5M5M5M5M5M5M5M5c5M5Md:q,"415149.bin.TMP", Unix shell script (.sh), 317234 bytes, -, -
2020-07-20, "shellscript", "http://45.143.223.111/telnet.sh", b9a8b43fe877a2a2ef81b56ae34c1ca4, aa85a76d7b6817df4d05a700ae9cdcdbd6a56b82, a018f06b55126fdbf3ffdc9741689440a78439b250a5d93b1c78f7b727767775, 384:3AoAoAoAoAoAoAoAoAoAoAoAoAoAoAoAoAoAoAoAoAoAoAoAoKoAoAoAoAV:e,"415147.bin.TMP", Unix shell script (.sh), 61447 bytes, -, -
